Comment_ID,Task_ID,Employee_ID,Comment_Text,Comment_Type,Visibility,Created_DateTime,Edited,Sentiment,Likes
CMT024568,TASK-17202,EMP403,Security validation completed.,Customer Reply,Public,2025-08-28 09:14:33,No,Negative,0
CMT024569,TASK-16567,EMP266,Monitoring the application after deployment.,Deployment,Public,2024-07-21 00:07:39,Yes,Neutral,2
CMT024570,TASK-10830,EMP457,Testing completed successfully.,Review,Internal,2026-05-11 10:12:48,No,Positive,1
CMT024571,TASK-13986,EMP288,Customer confirmed the fix.,Investigation,Internal,2026-02-27 02:43:35,Yes,Neutral,5
CMT024572,TASK-16350,EMP174,Testing completed successfully.,Customer Reply,Internal,2024-08-13 12:54:24,No,Positive,5
CMT024573,TASK-19538,EMP397,Production deployment scheduled.,Investigation,Public,2025-11-24 20:30:44,No,Neutral,10
CMT024574,TASK-16823,EMP234,Fix developed and submitted for code review.,Review,Internal,2024-09-21 00:33:04,No,Negative,6
CMT024575,TASK-17771,EMP380,Investigating the issue reported by the customer.,Review,Public,2026-04-15 03:40:36,Yes,Neutral,8
CMT024576,TASK-11772,EMP455,Issue reproduced successfully.,Deployment,Public,2025-08-17 11:00:23,Yes,Negative,8
CMT024577,TASK-15880,EMP206,Investigating the issue reported by the customer.,Update,Public,2026-03-31 08:59:05,Yes,Negative,7
CMT024578,TASK-16062,EMP304,Deployment completed in UAT.,Customer Reply,Internal,2025-04-29 15:48:46,Yes,Positive,4
CMT024579,TASK-17941,EMP097,Unable to reproduce the reported issue.,Update,Public,2025-04-28 05:49:29,Yes,Negative,4
CMT024580,TASK-16599,EMP104,Deployment completed in UAT.,Update,Internal,2026-06-27 11:34:27,No,Positive,7
CMT024581,TASK-19605,EMP045,Changes deployed to the development environment.,Testing,Public,2026-01-04 05:23:30,Yes,Neutral,8
CMT024582,TASK-17592,EMP080,Waiting for QA validation.,Customer Reply,Public,2024-08-04 05:16:12,Yes,Negative,7
CMT024583,TASK-17353,EMP411,Changes deployed to the development environment.,Testing,Public,2026-05-04 20:19:06,No,Negative,0
CMT024584,TASK-15190,EMP393,Fix developed and submitted for code review.,Customer Reply,Public,2024-11-07 20:43:33,No,Neutral,9
CMT024585,TASK-11125,EMP232,Customer confirmed the fix.,Testing,Internal,2025-02-12 10:50:25,No,Negative,7
CMT024586,TASK-19719,EMP256,Security validation completed.,Update,Internal,2025-03-30 01:17:13,Yes,Neutral,8
CMT024587,TASK-18818,EMP472,Dependency updated successfully.,Update,Internal,2025-09-28 07:49:53,Yes,Negative,8
CMT024588,TASK-14343,EMP316,Customer confirmed the fix.,Investigation,Public,2026-03-27 23:26:00,Yes,Negative,6
CMT024589,TASK-18736,EMP405,Fix developed and submitted for code review.,Investigation,Public,2026-01-07 00:09:24,No,Positive,10
CMT024590,TASK-15834,EMP170,Additional logs have been attached.,Testing,Public,2025-08-15 03:48:02,No,Neutral,8
CMT024591,TASK-15502,EMP124,Waiting for QA validation.,Testing,Internal,2025-03-13 19:36:58,No,Neutral,0
CMT024592,TASK-11812,EMP414,Security validation completed.,Testing,Public,2025-03-26 05:16:45,No,Positive,6
CMT024593,TASK-15131,EMP236,Changes deployed to the development environment.,Customer Reply,Internal,2024-10-06 05:41:25,No,Negative,7
CMT024594,TASK-12544,EMP029,Fix developed and submitted for code review.,Customer Reply,Internal,2024-10-24 09:44:19,Yes,Neutral,5
CMT024595,TASK-15758,EMP230,Fix developed and submitted for code review.,Deployment,Internal,2025-07-26 19:43:44,No,Positive,7
CMT024596,TASK-14939,EMP266,Performance optimization implemented.,Customer Reply,Public,2025-03-06 20:41:00,Yes,Positive,8
CMT024597,TASK-17876,EMP004,Security validation completed.,Testing,Internal,2024-11-18 21:27:01,Yes,Neutral,8
CMT024598,TASK-19868,EMP432,Testing completed successfully.,Deployment,Public,2025-11-01 04:07:46,Yes,Positive,4
CMT024599,TASK-14362,EMP300,Performance optimization implemented.,Review,Public,2025-07-25 09:34:08,Yes,Positive,9
CMT024600,TASK-16595,EMP499,Security validation completed.,Customer Reply,Internal,2026-06-17 02:19:20,Yes,Negative,0
CMT024601,TASK-10621,EMP368,Monitoring the application after deployment.,Investigation,Internal,2025-06-14 12:19:50,Yes,Neutral,0
CMT024602,TASK-11575,EMP442,Security validation completed.,Deployment,Public,2025-01-28 05:39:11,Yes,Neutral,9
CMT024603,TASK-14199,EMP223,API response time has improved.,Update,Internal,2024-11-16 05:18:21,No,Negative,9
CMT024604,TASK-15785,EMP347,Monitoring the application after deployment.,Customer Reply,Public,2026-03-19 02:38:13,No,Neutral,3
CMT024605,TASK-13805,EMP448,Monitoring the application after deployment.,Customer Reply,Public,2024-10-01 08:56:21,No,Neutral,3
CMT024606,TASK-14372,EMP080,Fix developed and submitted for code review.,Update,Internal,2025-03-23 08:53:48,Yes,Positive,2
CMT024607,TASK-10868,EMP066,Production deployment scheduled.,Customer Reply,Internal,2026-03-21 03:58:18,No,Neutral,4
CMT024608,TASK-12376,EMP056,Code review completed successfully.,Deployment,Internal,2025-04-16 12:39:43,No,Positive,10
CMT024609,TASK-10015,EMP073,Production deployment scheduled.,Customer Reply,Public,2024-08-17 16:16:19,Yes,Positive,3
CMT024610,TASK-17251,EMP236,Testing completed successfully.,Customer Reply,Internal,2024-12-30 08:37:38,Yes,Negative,4
CMT024611,TASK-17530,EMP165,Issue reproduced successfully.,Testing,Public,2026-03-18 11:06:50,Yes,Neutral,8
CMT024612,TASK-18066,EMP019,Investigating the issue reported by the customer.,Investigation,Public,2025-11-04 08:39:17,Yes,Neutral,1
CMT024613,TASK-15901,EMP365,Task blocked due to external dependency.,Investigation,Internal,2026-06-02 04:18:41,Yes,Negative,4
CMT024614,TASK-15115,EMP334,API response time has improved.,Investigation,Public,2025-03-05 12:45:35,No,Negative,2
CMT024615,TASK-17620,EMP143,Customer confirmed the fix.,Review,Public,2025-04-02 06:15:01,Yes,Negative,1
CMT024616,TASK-12183,EMP064,Task blocked due to external dependency.,Deployment,Internal,2024-09-06 08:32:08,Yes,Positive,7
CMT024617,TASK-18820,EMP023,Performance optimization implemented.,Testing,Internal,2025-03-24 04:54:43,No,Neutral,1
CMT024618,TASK-10288,EMP209,API response time has improved.,Testing,Public,2024-08-29 08:48:31,Yes,Neutral,8
CMT024619,TASK-15210,EMP411,Investigating the issue reported by the customer.,Deployment,Public,2025-09-27 19:40:18,Yes,Neutral,0
CMT024620,TASK-16653,EMP213,Dependency updated successfully.,Testing,Internal,2024-09-18 13:26:05,Yes,Neutral,2
CMT024621,TASK-18468,EMP301,Root cause identified and under analysis.,Review,Public,2024-08-18 08:27:29,Yes,Positive,3
CMT024622,TASK-10227,EMP212,Code review completed successfully.,Update,Internal,2024-09-25 19:00:03,Yes,Positive,7
CMT024623,TASK-13003,EMP232,Database migration completed.,Testing,Public,2024-07-10 02:07:06,Yes,Neutral,4
CMT024624,TASK-18288,EMP394,Investigating the issue reported by the customer.,Update,Internal,2024-11-07 07:14:47,Yes,Neutral,2
CMT024625,TASK-19775,EMP251,Issue reproduced successfully.,Deployment,Public,2025-05-31 02:28:52,No,Positive,5
CMT024626,TASK-17636,EMP139,Security validation completed.,Deployment,Public,2025-08-31 17:42:08,No,Neutral,1
CMT024627,TASK-12808,EMP192,Additional logs have been attached.,Customer Reply,Public,2025-07-26 17:11:31,Yes,Negative,1
CMT024628,TASK-16671,EMP456,Code review completed successfully.,Update,Internal,2025-07-22 10:58:23,No,Positive,9
CMT024629,TASK-19400,EMP422,Task blocked due to external dependency.,Testing,Public,2026-05-11 23:49:40,Yes,Neutral,2
CMT024630,TASK-12286,EMP325,API response time has improved.,Deployment,Internal,2025-02-14 14:23:38,Yes,Positive,7
CMT024631,TASK-18202,EMP360,Production deployment scheduled.,Review,Public,2025-02-15 15:07:47,Yes,Positive,1
CMT024632,TASK-11435,EMP074,Testing completed successfully.,Testing,Internal,2025-09-16 23:51:57,Yes,Positive,6
CMT024633,TASK-14267,EMP493,Issue reproduced successfully.,Deployment,Internal,2024-09-17 18:20:54,No,Neutral,3
CMT024634,TASK-11369,EMP277,Database migration completed.,Review,Internal,2026-02-18 22:22:11,Yes,Neutral,9
CMT024635,TASK-15434,EMP320,Unable to reproduce the reported issue.,Update,Internal,2026-04-25 23:03:03,Yes,Neutral,2
CMT024636,TASK-17370,EMP326,Code review completed successfully.,Deployment,Internal,2025-01-10 16:21:07,Yes,Negative,2
CMT024637,TASK-12477,EMP254,Fix developed and submitted for code review.,Customer Reply,Public,2025-01-05 06:39:51,Yes,Positive,10
CMT024638,TASK-18192,EMP054,Code review completed successfully.,Update,Public,2025-04-27 05:33:11,Yes,Negative,6
CMT024639,TASK-16284,EMP065,Investigating the issue reported by the customer.,Deployment,Public,2026-03-18 06:51:39,No,Positive,4
CMT024640,TASK-14326,EMP368,Issue reproduced successfully.,Testing,Public,2025-11-10 17:09:24,Yes,Neutral,2
CMT024641,TASK-15850,EMP310,Dependency updated successfully.,Deployment,Public,2024-10-31 19:27:51,Yes,Negative,1
CMT024642,TASK-14482,EMP172,Changes deployed to the development environment.,Deployment,Public,2025-03-06 01:54:20,No,Neutral,4
CMT024643,TASK-14626,EMP296,Testing completed successfully.,Update,Public,2025-08-18 03:03:18,Yes,Positive,5
CMT024644,TASK-12403,EMP317,Code review completed successfully.,Deployment,Public,2025-12-13 17:26:06,No,Positive,5
CMT024645,TASK-13636,EMP457,Customer confirmed the fix.,Testing,Public,2026-04-25 13:09:35,Yes,Positive,10
CMT024646,TASK-10810,EMP441,Code review completed successfully.,Update,Internal,2025-12-10 16:30:23,No,Positive,6
CMT024647,TASK-14584,EMP466,Fix developed and submitted for code review.,Review,Public,2024-11-18 10:14:06,Yes,Positive,4
CMT024648,TASK-15344,EMP466,API response time has improved.,Deployment,Internal,2024-10-30 10:55:26,No,Positive,0
CMT024649,TASK-19480,EMP249,Additional logs have been attached.,Update,Internal,2026-04-08 02:07:44,No,Positive,5
CMT024650,TASK-10697,EMP013,Production deployment scheduled.,Testing,Public,2025-03-28 00:13:08,Yes,Negative,7
CMT024651,TASK-16803,EMP235,Deployment completed in UAT.,Testing,Public,2026-06-13 17:22:01,Yes,Positive,6
CMT024652,TASK-12659,EMP390,Unable to reproduce the reported issue.,Deployment,Public,2025-01-21 21:34:08,Yes,Negative,0
CMT024653,TASK-19749,EMP039,Changes deployed to the development environment.,Review,Internal,2025-04-08 13:15:42,No,Negative,0
CMT024654,TASK-18627,EMP485,Fix developed and submitted for code review.,Review,Internal,2025-09-19 03:22:29,No,Negative,1
CMT024655,TASK-10517,EMP150,Monitoring the application after deployment.,Review,Internal,2026-07-05 16:38:14,No,Neutral,9
CMT024656,TASK-13978,EMP193,Waiting for QA validation.,Testing,Public,2025-12-12 20:07:33,No,Negative,2
CMT024657,TASK-19942,EMP135,Task blocked due to external dependency.,Testing,Public,2025-09-15 04:19:34,No,Negative,9
CMT024658,TASK-15255,EMP214,Deployment completed in UAT.,Review,Public,2025-12-17 10:26:10,No,Negative,0
CMT024659,TASK-16308,EMP123,Database migration completed.,Testing,Internal,2025-01-22 08:03:16,No,Positive,0
CMT024660,TASK-12110,EMP064,Unable to reproduce the reported issue.,Deployment,Public,2024-10-29 05:36:18,No,Neutral,4
CMT024661,TASK-16337,EMP149,Production deployment scheduled.,Update,Public,2024-07-17 17:11:31,Yes,Neutral,1
CMT024662,TASK-19998,EMP462,Security validation completed.,Deployment,Public,2026-01-05 02:01:07,No,Positive,2
CMT024663,TASK-19579,EMP497,Dependency updated successfully.,Customer Reply,Internal,2024-11-08 07:25:36,Yes,Neutral,1
CMT024664,TASK-15986,EMP149,Customer confirmed the fix.,Review,Public,2025-10-22 07:01:14,No,Negative,0
CMT024665,TASK-12212,EMP126,Additional logs have been attached.,Testing,Public,2024-08-24 01:46:13,Yes,Neutral,7
CMT024666,TASK-18105,EMP089,Unable to reproduce the reported issue.,Customer Reply,Internal,2026-05-04 23:20:38,Yes,Neutral,8
CMT024667,TASK-15126,EMP006,Testing completed successfully.,Deployment,Internal,2025-05-05 20:58:20,No,Negative,2
CMT024668,TASK-11541,EMP079,Task blocked due to external dependency.,Customer Reply,Internal,2026-01-20 12:20:07,No,Neutral,3
CMT024669,TASK-12547,EMP306,Fix developed and submitted for code review.,Review,Public,2025-03-17 03:48:35,No,Neutral,2
CMT024670,TASK-15270,EMP177,Customer confirmed the fix.,Customer Reply,Public,2025-08-14 04:12:20,No,Negative,0
CMT024671,TASK-10049,EMP376,Performance optimization implemented.,Update,Internal,2026-01-16 18:28:34,No,Neutral,4
CMT024672,TASK-15394,EMP273,Fix developed and submitted for code review.,Deployment,Internal,2024-10-18 00:44:23,Yes,Neutral,2
CMT024673,TASK-17460,EMP492,Task blocked due to external dependency.,Review,Internal,2024-07-24 15:59:05,Yes,Neutral,0
CMT024674,TASK-15434,EMP134,Dependency updated successfully.,Customer Reply,Public,2025-03-26 16:33:05,Yes,Negative,6
CMT024675,TASK-11367,EMP315,Monitoring the application after deployment.,Investigation,Public,2024-12-27 19:10:07,No,Positive,8
CMT024676,TASK-13175,EMP123,Unable to reproduce the reported issue.,Deployment,Public,2024-08-29 07:01:57,No,Negative,0
CMT024677,TASK-16386,EMP336,Fix developed and submitted for code review.,Review,Internal,2024-09-26 22:44:42,Yes,Positive,8
CMT024678,TASK-19449,EMP251,Monitoring the application after deployment.,Testing,Public,2025-07-07 01:41:02,No,Negative,1
CMT024679,TASK-17972,EMP376,Code review completed successfully.,Deployment,Internal,2025-03-10 00:31:35,No,Positive,8
CMT024680,TASK-15016,EMP275,Fix developed and submitted for code review.,Review,Internal,2025-11-28 18:02:53,No,Negative,7
CMT024681,TASK-11273,EMP007,Monitoring the application after deployment.,Review,Internal,2025-03-18 11:32:31,Yes,Negative,7
CMT024682,TASK-13698,EMP416,Deployment completed in UAT.,Review,Public,2025-09-02 08:51:38,Yes,Positive,1
CMT024683,TASK-14863,EMP407,Customer confirmed the fix.,Testing,Internal,2025-04-17 03:01:18,No,Negative,10
CMT024684,TASK-12468,EMP117,Waiting for QA validation.,Customer Reply,Internal,2024-11-15 12:45:04,No,Positive,2
CMT024685,TASK-10745,EMP377,Production deployment scheduled.,Testing,Public,2025-04-27 15:43:16,No,Neutral,0
CMT024686,TASK-17889,EMP074,Additional logs have been attached.,Customer Reply,Public,2024-07-30 20:37:27,No,Neutral,10
CMT024687,TASK-11736,EMP167,Database migration completed.,Deployment,Internal,2025-05-12 18:50:36,Yes,Negative,1
CMT024688,TASK-11756,EMP377,Deployment completed in UAT.,Update,Public,2025-01-25 04:19:59,No,Positive,7
CMT024689,TASK-15956,EMP275,Testing completed successfully.,Investigation,Internal,2026-02-02 20:29:27,No,Negative,2
CMT024690,TASK-16671,EMP013,Code review completed successfully.,Deployment,Internal,2025-10-05 01:37:09,No,Negative,10
CMT024691,TASK-12394,EMP238,Investigating the issue reported by the customer.,Investigation,Internal,2025-09-26 07:34:30,No,Negative,1
CMT024692,TASK-13680,EMP264,Database migration completed.,Deployment,Public,2025-05-08 06:53:55,Yes,Positive,9
CMT024693,TASK-12613,EMP434,Code review completed successfully.,Testing,Public,2025-12-16 16:00:50,Yes,Negative,8
CMT024694,TASK-14915,EMP437,Investigating the issue reported by the customer.,Customer Reply,Public,2026-05-09 20:54:44,No,Negative,6
CMT024695,TASK-16866,EMP449,Database migration completed.,Update,Public,2025-11-30 10:16:23,Yes,Negative,1
CMT024696,TASK-19876,EMP129,Production deployment scheduled.,Customer Reply,Public,2025-11-11 06:57:56,Yes,Neutral,1
CMT024697,TASK-17949,EMP146,Deployment completed in UAT.,Update,Internal,2025-08-04 05:11:55,No,Neutral,1
CMT024698,TASK-18362,EMP380,Issue reproduced successfully.,Customer Reply,Public,2024-08-12 05:18:01,Yes,Positive,7
CMT024699,TASK-19767,EMP104,Dependency updated successfully.,Review,Public,2025-09-22 11:30:26,Yes,Positive,2
CMT024700,TASK-11450,EMP016,Additional logs have been attached.,Investigation,Internal,2025-06-27 22:41:48,No,Negative,5
CMT024701,TASK-18343,EMP082,Code review completed successfully.,Customer Reply,Internal,2025-04-21 15:41:27,Yes,Neutral,2
CMT024702,TASK-10514,EMP161,Code review completed successfully.,Deployment,Public,2025-12-14 02:30:28,Yes,Positive,7
CMT024703,TASK-18814,EMP037,Issue reproduced successfully.,Investigation,Internal,2026-03-23 14:35:31,No,Negative,4
CMT024704,TASK-19931,EMP461,Dependency updated successfully.,Testing,Internal,2025-11-11 18:42:31,No,Neutral,4
CMT024705,TASK-16737,EMP338,Dependency updated successfully.,Customer Reply,Public,2026-04-29 09:42:49,Yes,Positive,7
CMT024706,TASK-11951,EMP500,Dependency updated successfully.,Investigation,Internal,2026-03-20 09:28:12,Yes,Positive,3
CMT024707,TASK-19536,EMP160,Dependency updated successfully.,Investigation,Internal,2024-08-01 04:47:38,No,Negative,4
CMT024708,TASK-15984,EMP468,Unable to reproduce the reported issue.,Investigation,Public,2024-07-28 01:35:06,No,Negative,10
CMT024709,TASK-19174,EMP468,Unable to reproduce the reported issue.,Review,Public,2026-04-07 11:57:40,No,Negative,6
CMT024710,TASK-16224,EMP323,Task blocked due to external dependency.,Deployment,Public,2025-08-20 21:58:44,No,Neutral,1
CMT024711,TASK-12960,EMP149,Testing completed successfully.,Investigation,Internal,2025-05-17 08:55:29,Yes,Positive,10
CMT024712,TASK-19005,EMP390,Changes deployed to the development environment.,Deployment,Internal,2026-05-22 21:23:00,Yes,Negative,7
CMT024713,TASK-12316,EMP437,Unable to reproduce the reported issue.,Customer Reply,Public,2024-12-30 04:46:29,No,Neutral,10
CMT024714,TASK-12722,EMP058,Task blocked due to external dependency.,Customer Reply,Internal,2025-03-29 11:41:30,Yes,Positive,8
CMT024715,TASK-18108,EMP056,Fix developed and submitted for code review.,Customer Reply,Internal,2026-02-16 12:10:59,Yes,Negative,9
CMT024716,TASK-13170,EMP325,Waiting for QA validation.,Update,Public,2025-10-09 19:11:30,Yes,Negative,8
CMT024717,TASK-17567,EMP014,Database migration completed.,Investigation,Public,2025-09-09 14:32:45,Yes,Neutral,10
CMT024718,TASK-17722,EMP292,Production deployment scheduled.,Customer Reply,Internal,2026-04-08 00:55:40,Yes,Positive,7
